"","treatment","dose_uM","timeID","mean_time","mean_count","sd_count","mean_count_norm","sd_count_norm","mean_PI","sd_PI","mean_AnV","sd_AnV"
"27","ETO",0.5,27,43.6558823529412,1041.27084636192,292.21574909665,1.4106138114494,0.149118120173135,0.00213292685664944,0.00517084285791366,0.0522696758058261,0.0309713493264538
"28","ETO",0.5,28,45.2882352941176,1054.95577166677,294.349987163808,1.4303478509898,0.150154137659784,0.00236011585982302,0.00544556359930808,0.0515471255525598,0.0311986493916134
"29","ETO",0.5,29,46.9205882352941,1061.46094433266,292.359591487475,1.44058919871863,0.162726363795848,0.00228298624713513,0.00498723867223868,0.0552981716175943,0.0301907600208165
"30","ETO",0.5,30,48.069696969697,1075.51321504678,285.542245762192,1.44126988593581,0.168202812294435,0.00233493785586932,0.00507044928698545,0.0545128739549951,0.030847730538995
"31","ETO",0.5,31,49.190625,1097.16692728403,280.843720081914,1.43999298843577,0.167342328643849,0.00287391117275741,0.00707997430419194,0.0552354748271256,0.0301384899923508
"32","ETO",0.5,32,50.8,1096.36837480728,283.34070027296,1.43919087257105,0.179691273150606,0.00276997805897022,0.00572262057530666,0.0541425103984289,0.0332822169170229
"33","ETO",0.5,33,50.6178571428571,1098.24937365225,292.60689250047,1.47190035655082,0.186563612353951,0.0019428274529613,0.00420173752414574,0.0527867792768998,0.0314806159899073
"34","ETO",0.5,34,50.436,1125.78529633236,268.606537385517,1.48637926247655,0.19560306274193,0.000711165393762734,0.00086268024750426,0.0510132018879022,0.0284382369620295
"35","ETO",0.5,35,51.936,1127.61210667669,267.274830351212,1.49278531422823,0.207906314231707,0.00101967780245733,0.00139924378237438,0.052116352240961,0.0277535713857897
"36","ETO",0.5,36,53.436,1145.27631335062,277.690728656021,1.5111691653633,0.200826408274979,0.00113225805003641,0.0014094798051775,0.0495097275903528,0.0284466568523285
"37","ETO",0.5,37,54.936,1138.70992300336,266.753912437496,1.50800389532226,0.212687880569763,0.00121220467629491,0.00170275609769005,0.0498634926089871,0.0286888289547856
"38","ETO",0.5,38,56.436,1136.94696774601,274.71175601923,1.50127678288917,0.216409089860803,0.00140207367059689,0.00185260055844055,0.0506795241906686,0.0292042740274981
"39","ETO",0.5,39,57.936,1139.40979685223,275.655969667709,1.50583221523948,0.221728356120835,0.00121345319291573,0.00120092907682903,0.054198008367844,0.029978572047109
"40","ETO",0.5,40,59.436,1146.55840271371,276.800906367985,1.51364556291961,0.208500333016675,0.00145003403689919,0.00148397742158103,0.0537938495333618,0.0307672304316765
"41","ETO",0.5,41,60.936,1137.5304020409,273.312657006563,1.50170776686629,0.20470168977818,0.00160580674360307,0.00145512366007239,0.0539062509283882,0.0304813668904921
"42","ETO",0.5,42,62.436,1138.2853290362,278.544611697032,1.50266123120454,0.214380789496114,0.00136101040248098,0.00160271325972041,0.0533082159969204,0.0338438611323166
"43","ETO",1,1,0.944117647058824,835.739724883228,251.921046946971,1,0,0.0191095511532834,0.0154893251447297,0.0261146688816873,0.0385532565943686
"44","ETO",1,2,2.57647058823529,847.53865589527,254.481054954008,1.01266785957944,0.0319734724123444,0.0150479083885044,0.0157923673486438,0.022208114254115,0.0338294921356097
"45","ETO",1,3,4.20882352941176,856.191442153706,255.795180839137,1.0222585827316,0.0417301751330938,0.00933608633579938,0.0132158233878077,0.0205473197284244,0.0259563193528373
"46","ETO",1,4,5.84117647058823,871.42545822938,254.68204191726,1.04375832579505,0.0507067850719764,0.00561681213884048,0.0122657379167326,0.0198381065772896,0.0287340859193827
"47","ETO",1,5,7.47352941176471,881.225600775944,257.086520326543,1.05610262122203,0.0632282457739636,0.00437985684649913,0.0126485100564906,0.0186429613398792,0.0301804270017997
"48","ETO",1,6,9.10588235294118,897.84045262787,259.213524664889,1.07692907874331,0.0749854502269002,0.00373580716869217,0.0102426983763984,0.0213181118807776,0.0347000446952363
